"sex" "age" "period" "region" "outcome" "cases" "pop"
"1715" 1 6 3 4 "Incidence" 4 3665
"1716" 2 6 3 4 "Incidence" 6 7657
"1717" 1 1 4 4 "Incidence" 18 101498
"1718" 2 1 4 4 "Incidence" 17 95667
"1719" 1 2 4 4 "Incidence" 5 27087
"1720" 2 2 4 4 "Incidence" 6 24800
"1721" 1 3 4 4 "Incidence" 6 21432
"1722" 2 3 4 4 "Incidence" 4 20334
"1723" 1 4 4 4 "Incidence" 11 20001
"1724" 2 4 4 4 "Incidence" 9 21100
"1725" 1 5 4 4 "Incidence" 8 11044
"1726" 2 5 4 4 "Incidence" 7 14568
"1727" 1 6 4 4 "Incidence" 7 3954
"1728" 2 6 4 4 "Incidence" 7 8417
"1729" 1 1 5 4 "Incidence" 18 98240
"1730" 2 1 5 4 "Incidence" 17 92402
"1731" 1 2 5 4 "Incidence" 6 27337
"1732" 2 2 5 4 "Incidence" 6 25371
"1733" 1 3 5 4 "Incidence" 5 22455
"1734" 2 3 5 4 "Incidence" 6 21150
"1735" 1 4 5 4 "Incidence" 11 19582
"1736" 2 4 5 4 "Incidence" 10 20596
"1737" 1 5 5 4 "Incidence" 10 12044
"1738" 2 5 5 4 "Incidence" 11 15584
"1739" 1 6 5 4 "Incidence" 4 4288
"1740" 2 6 5 4 "Incidence" 6 8971
"1741" 1 1 6 4 "Incidence" 18 95162
"1742" 2 1 6 4 "Incidence" 18 89182
"1743" 1 2 6 4 "Incidence" 7 27557
"1744" 2 2 6 4 "Incidence" 5 26013
"1745" 1 3 6 4 "Incidence" 13 23881
"1746" 2 3 6 4 "Incidence" 5 22368
"1747" 1 4 6 4 "Incidence" 9 18822
"1748" 2 4 6 4 "Incidence" 7 19690
"1749" 1 5 6 4 "Incidence" 6 13052
"1750" 2 5 6 4 "Incidence" 9 16680
"1751" 1 6 6 4 "Incidence" 5 4626
"1752" 2 6 6 4 "Incidence" 8 9463
"1753" 1 1 7 4 "Incidence" 17 92403
"1754" 2 1 7 4 "Incidence" 18 86297
"1755" 1 2 7 4 "Incidence" 6 27902
"1756" 2 2 7 4 "Incidence" 4 26682
"1757" 1 3 7 4 "Incidence" 4 25020
"1758" 2 3 7 4 "Incidence" 7 23356
"1759" 1 4 7 4 "Incidence" 11 18303
"1760" 2 4 7 4 "Incidence" 8 19008
"1761" 1 5 7 4 "Incidence" 8 13929
"1762" 2 5 7 4 "Incidence" 8 17617
"1763" 1 6 7 4 "Incidence" 6 5033
"1764" 2 6 7 4 "Incidence" 8 10082
"1765" 1 1 8 4 "Incidence" 18 90691
"1766" 2 1 8 4 "Incidence" 18 84407
"1767" 1 2 8 4 "Incidence" 7 28613
"1768" 2 2 8 4 "Incidence" 7 27439
"1769" 1 3 8 4 "Incidence" 11 25290
"1770" 2 3 8 4 "Incidence" 9 23684
"1771" 1 4 8 4 "Incidence" 16 18478
"1772" 2 4 8 4 "Incidence" 7 18939
"1773" 1 5 8 4 "Incidence" 11 14417
"1774" 2 5 8 4 "Incidence" 9 18090
"1775" 1 6 8 4 "Incidence" 5 5629
"1776" 2 6 8 4 "Incidence" 8 11110
"1777" 1 1 9 4 "Incidence" NA 88979
"1778" 2 1 9 4 "Incidence" NA 82517
"1779" 1 2 9 4 "Incidence" NA 29324
"1780" 2 2 9 4 "Incidence" NA 28196
"1781" 1 3 9 4 "Incidence" NA 25560
"1782" 2 3 9 4 "Incidence" NA 24012
"1783" 1 4 9 4 "Incidence" NA 18653
"1784" 2 4 9 4 "Incidence" NA 18870
"1785" 1 5 9 4 "Incidence" NA 14905
"1786" 2 5 9 4 "Incidence" NA 18563
"1787" 1 6 9 4 "Incidence" NA 6225
"1788" 2 6 9 4 "Incidence" NA 12138
"1789" 1 1 10 4 "Incidence" NA 88570
"1790" 2 1 10 4 "Incidence" NA 82070
"1791" 1 2 10 4 "Incidence" NA 29651
"1792" 2 2 10 4 "Incidence" NA 28372
"1793" 1 3 10 4 "Incidence" NA 25884
"1794" 2 3 10 4 "Incidence" NA 24611
"1795" 1 4 10 4 "Incidence" NA 19560
"1796" 2 4 10 4 "Incidence" NA 19625
"1797" 1 5 10 4 "Incidence" NA 14870
"1798" 2 5 10 4 "Incidence" NA 18279
"1799" 1 6 10 4 "Incidence" NA 6831
"1800" 2 6 10 4 "Incidence" NA 13034
"1801" 1 1 1 5 "Incidence" 18 67749
"1802" 2 1 1 5 "Incidence" 18 62814
"1803" 1 2 1 5 "Incidence" 4 14811
"1804" 2 2 1 5 "Incidence" 5 13664
"1805" 1 3 1 5 "Incidence" 6 14171
"1806" 2 3 1 5 "Incidence" 4 12911
"1807" 1 4 1 5 "Incidence" 6 10516
"1808" 2 4 1 5 "Incidence" 7 10852
"1809" 1 5 1 5 "Incidence" 4 4858
"1810" 2 5 1 5 "Incidence" 6 7186
"1811" 1 6 1 5 "Incidence" 4 1901
"1812" 2 6 1 5 "Incidence" 4 3734
"1813" 1 1 2 5 "Incidence" 20 65061
"1814" 2 1 2 5 "Incidence" 17 60449
"1815" 1 2 2 5 "Incidence" 4 15284
"1816" 2 2 2 5 "Incidence" 5 14024
"1817" 1 3 2 5 "Incidence" 4 13675
"1818" 2 3 2 5 "Incidence" 5 12528
"1819" 1 4 2 5 "Incidence" 8 11312
"1820" 2 4 2 5 "Incidence" 7 11448
"1821" 1 5 2 5 "Incidence" 6 5125
"1822" 2 5 2 5 "Incidence" 4 7445
"1823" 1 6 2 5 "Incidence" 4 2074
"1824" 2 6 2 5 "Incidence" 4 4122
"1825" 1 1 3 5 "Incidence" 17 62739
"1826" 2 1 3 5 "Incidence" 20 58392
"1827" 1 2 3 5 "Incidence" 7 15614
"1828" 2 2 3 5 "Incidence" 5 14212
"1829" 1 3 3 5 "Incidence" 5 13253
"1830" 2 3 3 5 "Incidence" 4 12338
"1831" 1 4 3 5 "Incidence" 8 11830
"1832" 2 4 3 5 "Incidence" 6 11839
"1833" 1 5 3 5 "Incidence" 4 5688
"1834" 2 5 3 5 "Incidence" 7 7818
"1835" 1 6 3 5 "Incidence" 5 2183
"1836" 2 6 3 5 "Incidence" 5 4504
"1837" 1 1 4 5 "Incidence" 20 60417
"1838" 2 1 4 5 "Incidence" 20 56335
"1839" 1 2 4 5 "Incidence" 6 15944
"1840" 2 2 4 5 "Incidence" 4 14400
"1841" 1 3 4 5 "Incidence" 7 12831
"1842" 2 3 4 5 "Incidence" 6 12148
"1843" 1 4 4 5 "Incidence" 7 12348
"1844" 2 4 4 5 "Incidence" 7 12230
"1845" 1 5 4 5 "Incidence" 4 6251
"1846" 2 5 4 5 "Incidence" 5 8191
"1847" 1 6 4 5 "Incidence" 7 2292
"1848" 2 6 4 5 "Incidence" 5 4886
"1849" 1 1 5 5 "Incidence" 18 58442
"1850" 2 1 5 5 "Incidence" 17 54428
"1851" 1 2 5 5 "Incidence" 5 16212
"1852" 2 2 5 5 "Incidence" 4 14726
"1853" 1 3 5 5 "Incidence" 5 13226
"1854" 2 3 5 5 "Incidence" 5 12501
"1855" 1 4 5 5 "Incidence" 5 12191
"1856" 2 4 5 5 "Incidence" 7 12011
"1857" 1 5 5 5 "Incidence" 6 6916
"1858" 2 5 5 5 "Incidence" 7 8827
"1859" 1 6 5 5 "Incidence" 4 2429
"1860" 2 6 5 5 "Incidence" 4 5206
"1861" 1 1 6 5 "Incidence" 18 56562
"1862" 2 1 6 5 "Incidence" 18 52598
"1863" 1 2 6 5 "Incidence" 6 16468
"1864" 2 2 6 5 "Incidence" 4 15098
"1865" 1 3 6 5 "Incidence" 5 13874
"1866" 2 3 6 5 "Incidence" 4 13051
"1867" 1 4 6 5 "Incidence" 8 11827
"1868" 2 4 6 5 "Incidence" 6 11581
"1869" 1 5 6 5 "Incidence" 9 7626
"1870" 2 5 6 5 "Incidence" 7 9559
"1871" 1 6 6 5 "Incidence" 5 2577
"1872" 2 6 6 5 "Incidence" 6 5482
"1873" 1 1 7 5 "Incidence" 17 55105
"1874" 2 1 7 5 "Incidence" 16 51063
"1875" 1 2 7 5 "Incidence" 6 16748
"1876" 2 2 7 5 "Incidence" 4 15476
"1877" 1 3 7 5 "Incidence" 6 14454
"1878" 2 3 7 5 "Incidence" 4 13505
"1879" 1 4 7 5 "Incidence" 5 11499
"1880" 2 4 7 5 "Incidence" 7 11258
"1881" 1 5 7 5 "Incidence" 4 8262
"1882" 2 5 7 5 "Incidence" 8 10157
"1883" 1 6 7 5 "Incidence" 6 2776
"1884" 2 6 7 5 "Incidence" 4 5829
"1885" 1 1 8 5 "Incidence" 16 54782
"1886" 2 1 8 5 "Incidence" 17 50411
"1887" 1 2 8 5 "Incidence" 5 17126
"1888" 2 2 8 5 "Incidence" 4 15838
"1889" 1 3 8 5 "Incidence" 7 14780
"1890" 2 3 8 5 "Incidence" 4 13706
"1891" 1 4 8 5 "Incidence" 7 11353
"1892" 2 4 8 5 "Incidence" 5 11248
"1893" 1 5 8 5 "Incidence" 6 8726
"1894" 2 5 8 5 "Incidence" 4 10400
"1895" 1 6 8 5 "Incidence" 5 3151
"1896" 2 6 8 5 "Incidence" 8 6334
"1897" 1 1 9 5 "Incidence" NA 54459
"1898" 2 1 9 5 "Incidence" NA 49759
"1899" 1 2 9 5 "Incidence" NA 17504
"1900" 2 2 9 5 "Incidence" NA 16200
"1901" 1 3 9 5 "Incidence" NA 15106
"1902" 2 3 9 5 "Incidence" NA 13907
"1903" 1 4 9 5 "Incidence" NA 11207
"1904" 2 4 9 5 "Incidence" NA 11238
"1905" 1 5 9 5 "Incidence" NA 9190
"1906" 2 5 9 5 "Incidence" NA 10643
"1907" 1 6 9 5 "Incidence" NA 3526
"1908" 2 6 9 5 "Incidence" NA 6839
"1909" 1 1 10 5 "Incidence" NA 54628
"1910" 2 1 10 5 "Incidence" NA 49923
"1911" 1 2 10 5 "Incidence" NA 17899
"1912" 2 2 10 5 "Incidence" NA 16442
"1913" 1 3 10 5 "Incidence" NA 15418
"1914" 2 3 10 5 "Incidence" NA 14229
"1915" 1 4 10 5 "Incidence" NA 11580
"1916" 2 4 10 5 "Incidence" NA 11548
"1917" 1 5 10 5 "Incidence" NA 9240
"1918" 2 5 10 5 "Incidence" NA 10531
"1919" 1 6 10 5 "Incidence" NA 3882
"1920" 2 6 10 5 "Incidence" NA 7380
"1921" 1 1 1 6 "Incidence" 17 223117
"1922" 2 1 1 6 "Incidence" 17 217634
"1923" 1 2 1 6 "Incidence" 8 48882
"1924" 2 2 1 6 "Incidence" 10 50500
"1925" 1 3 1 6 "Incidence" 7 41550
"1926" 2 3 1 6 "Incidence" 10 44144
"1927" 1 4 1 6 "Incidence" 8 31187
"1928" 2 4 1 6 "Incidence" 8 38005
"1929" 1 5 1 6 "Incidence" 8 15527
"1930" 2 5 1 6 "Incidence" 8 26438
"1931" 1 6 1 6 "Incidence" 7 5732
"1932" 2 6 1 6 "Incidence" 6 14392
"1933" 1 1 2 6 "Incidence" 22 216712
"1934" 2 1 2 6 "Incidence" 19 211008
"1935" 1 2 2 6 "Incidence" 7 50558
"1936" 2 2 2 6 "Incidence" 8 52474
"1937" 1 3 2 6 "Incidence" 8 41300
"1938" 2 3 2 6 "Incidence" 8 43707
"1939" 1 4 2 6 "Incidence" 10 33278
"1940" 2 4 2 6 "Incidence" 6 39812
"1941" 1 5 2 6 "Incidence" 7 16332
"1942" 2 5 2 6 "Incidence" 10 27351
"1943" 1 6 2 6 "Incidence" 4 6313
"1944" 2 6 2 6 "Incidence" 7 15810
"1945" 1 1 3 6 "Incidence" 30 212706
"1946" 2 1 3 6 "Incidence" 21 206666
"1947" 1 2 3 6 "Incidence" 8 51622
"1948" 2 2 3 6 "Incidence" 7 53655
"1949" 1 3 3 6 "Incidence" 11 42135
"1950" 2 3 3 6 "Incidence" 9 44474
"1951" 1 4 3 6 "Incidence" 13 35080
"1952" 2 4 3 6 "Incidence" 10 41474
"1953" 1 5 3 6 "Incidence" 12 18104
"1954" 2 5 3 6 "Incidence" 9 29282
"1955" 1 6 3 6 "Incidence" 4 6911
"1956" 2 6 3 6 "Incidence" 5 17378
"1957" 1 1 4 6 "Incidence" 23 208700
"1958" 2 1 4 6 "Incidence" 18 202324
"1959" 1 2 4 6 "Incidence" 6 52686
"1960" 2 2 4 6 "Incidence" 6 54836
"1961" 1 3 4 6 "Incidence" 15 42970
"1962" 2 3 4 6 "Incidence" 10 45241
"1963" 1 4 4 6 "Incidence" 13 36882
"1964" 2 4 4 6 "Incidence" 14 43136
"1965" 1 5 4 6 "Incidence" 13 19876
"1966" 2 5 4 6 "Incidence" 12 31213
"1967" 1 6 4 6 "Incidence" 8 7509
"1968" 2 6 4 6 "Incidence" 6 18946
"1969" 1 1 5 6 "Incidence" 26 203617
"1970" 2 1 5 6 "Incidence" 20 196414
"1971" 1 2 5 6 "Incidence" 9 53696
"1972" 2 2 5 6 "Incidence" 7 55961
"1973" 1 3 5 6 "Incidence" 16 45066
"1974" 2 3 5 6 "Incidence" 9 47522
"1975" 1 4 5 6 "Incidence" 14 37052
"1976" 2 4 5 6 "Incidence" 10 43074
"1977" 1 5 5 6 "Incidence" 11 21911
"1978" 2 5 5 6 "Incidence" 11 33101
"1979" 1 6 5 6 "Incidence" 7 8022
"1980" 2 6 5 6 "Incidence" 9 20260
"1981" 1 1 6 6 "Incidence" 21 198183
"1982" 2 1 6 6 "Incidence" 19 189988
"1983" 1 2 6 6 "Incidence" 7 54684
"1984" 2 2 6 6 "Incidence" 7 57065
"1985" 1 3 6 6 "Incidence" 13 47578
"1986" 2 3 6 6 "Incidence" 14 50308
"1987" 1 4 6 6 "Incidence" 14 36672
"1988" 2 4 6 6 "Incidence" 10 42448
"1989" 1 5 6 6 "Incidence" 10 24021
"1990" 2 5 6 6 "Incidence" 10 34987
"1991" 1 6 6 6 "Incidence" 4 8500
"1992" 2 6 6 6 "Incidence" 15 21478
"1993" 1 1 7 6 "Incidence" 20 193374
"1994" 2 1 7 6 "Incidence" 22 184444
"1995" 1 2 7 6 "Incidence" 5 55925
"1996" 2 2 7 6 "Incidence" 6 58299
"1997" 1 3 7 6 "Incidence" 16 49681
"1998" 2 3 7 6 "Incidence" 8 52665
"1999" 1 4 7 6 "Incidence" 18 36665
"2000" 2 4 7 6 "Incidence" 12 42172
"2001" 1 5 7 6 "Incidence" 10 25952
"2002" 2 5 7 6 "Incidence" 15 36731
"2003" 1 6 7 6 "Incidence" 4 9180
"2004" 2 6 7 6 "Incidence" 12 22899
"2005" 1 1 8 6 "Incidence" 21 190451
"2006" 2 1 8 6 "Incidence" 19 181557
"2007" 1 2 8 6 "Incidence" 11 57916
"2008" 2 2 8 6 "Incidence" 9 59907
"2009" 1 3 8 6 "Incidence" 12 50533
"2010" 2 3 8 6 "Incidence" 9 53735
"2011" 1 4 8 6 "Incidence" 19 37774
"2012" 2 4 8 6 "Incidence" 10 42972
"2013" 1 5 8 6 "Incidence" 15 27300
"2014" 2 5 8 6 "Incidence" 14 38078
"2015" 1 6 8 6 "Incidence" 7 10450
"2016" 2 6 8 6 "Incidence" 7 24913
"2017" 1 1 9 6 "Incidence" NA 187528
"2018" 2 1 9 6 "Incidence" NA 178670
"2019" 1 2 9 6 "Incidence" NA 59907
"2020" 2 2 9 6 "Incidence" NA 61515
"2021" 1 3 9 6 "Incidence" NA 51385
"2022" 2 3 9 6 "Incidence" NA 54805
"2023" 1 4 9 6 "Incidence" NA 38883
"2024" 2 4 9 6 "Incidence" NA 43772
"2025" 1 5 9 6 "Incidence" NA 28648
"2026" 2 5 9 6 "Incidence" NA 39425
"2027" 1 6 9 6 "Incidence" NA 11720
"2028" 2 6 9 6 "Incidence" NA 26927
"2029" 1 1 10 6 "Incidence" NA 184850
"2030" 2 1 10 6 "Incidence" NA 176607
"2031" 1 2 10 6 "Incidence" NA 61320
"2032" 2 2 10 6 "Incidence" NA 62516
"2033" 1 3 10 6 "Incidence" NA 52088
"2034" 2 3 10 6 "Incidence" NA 55595
"2035" 1 4 10 6 "Incidence" NA 40612
"2036" 2 4 10 6 "Incidence" NA 45718
"2037" 1 5 10 6 "Incidence" NA 28934
"2038" 2 5 10 6 "Incidence" NA 39286
"2039" 1 6 10 6 "Incidence" NA 12821
"2040" 2 6 10 6 "Incidence" NA 28661
"2041" 1 1 1 7 "Incidence" 19 167574
"2042" 2 1 1 7 "Incidence" 18 163326
"2043" 1 2 1 7 "Incidence" 7 37767
"2044" 2 2 1 7 "Incidence" 4 35448
"2045" 1 3 1 7 "Incidence" 7 31619
"2046" 2 3 1 7 "Incidence" 5 29258
"2047" 1 4 1 7 "Incidence" 11 21956
"2048" 2 4 1 7 "Incidence" 9 23854
"2049" 1 5 1 7 "Incidence" 9 11273
"2050" 2 5 1 7 "Incidence" 7 15877
"2051" 1 6 1 7 "Incidence" 6 4410
"2052" 2 6 1 7 "Incidence" 10 8426
"2053" 1 1 2 7 "Incidence" 22 164767
"2054" 2 1 2 7 "Incidence" 21 160918
"2055" 1 2 2 7 "Incidence" 9 39288
"2056" 2 2 2 7 "Incidence" 4 37391
"2057" 1 3 2 7 "Incidence" 6 31843
"2058" 2 3 2 7 "Incidence" 6 29393
"2059" 1 4 2 7 "Incidence" 10 23787
"2060" 2 4 2 7 "Incidence" 9 25305
"2061" 1 5 2 7 "Incidence" 7 11871
"2062" 2 5 2 7 "Incidence" 9 16658
"2063" 1 6 2 7 "Incidence" 6 4922
"2064" 2 6 2 7 "Incidence" 5 9385
"2065" 1 1 3 7 "Incidence" 24 162288
"2066" 2 1 3 7 "Incidence" 22 158577
"2067" 1 2 3 7 "Incidence" 11 40390
"2068" 2 2 3 7 "Incidence" 4 38855
"2069" 1 3 3 7 "Incidence" 10 32632
"2070" 2 3 3 7 "Incidence" 8 30211
"2071" 1 4 3 7 "Incidence" 10 25722
"2072" 2 4 3 7 "Incidence" 11 26680
"2073" 1 5 3 7 "Incidence" 10 13174
"2074" 2 5 3 7 "Incidence" 7 18082
"2075" 1 6 3 7 "Incidence" 5 5443
"2076" 2 6 3 7 "Incidence" 5 10585
"2077" 1 1 4 7 "Incidence" 22 159814
"2078" 2 1 4 7 "Incidence" 20 156239
"2079" 1 2 4 7 "Incidence" 7 41496
"2080" 2 2 4 7 "Incidence" 5 40321
"2081" 1 3 4 7 "Incidence" 8 33421
"2082" 2 3 4 7 "Incidence" 7 31031
"2083" 1 4 4 7 "Incidence" 9 27659
"2084" 2 4 4 7 "Incidence" 8 28057
"2085" 1 5 4 7 "Incidence" 12 14481
"2086" 2 5 4 7 "Incidence" 5 19506
"2087" 1 6 4 7 "Incidence" 4 5969
"2088" 2 6 4 7 "Incidence" 6 11786
"2089" 1 1 5 7 "Incidence" 20 156688
"2090" 2 1 5 7 "Incidence" 22 152435
"2091" 1 2 5 7 "Incidence" 10 42426
"2092" 2 2 5 7 "Incidence" 10 41760
"2093" 1 3 5 7 "Incidence" 6 35210
"2094" 2 3 5 7 "Incidence" 4 33114
"2095" 1 4 5 7 "Incidence" 7 28208
"2096" 2 4 5 7 "Incidence" 9 28248
"2097" 1 5 5 7 "Incidence" 13 16103
"2098" 2 5 5 7 "Incidence" 9 21031
"2099" 1 6 5 7 "Incidence" 6 6378
"2100" 2 6 5 7 "Incidence" 5 12757
"2101" 1 1 6 7 "Incidence" 17 153312
"2102" 2 1 6 7 "Incidence" 19 148155
"2103" 1 2 6 7 "Incidence" 9 43306
"2104" 2 2 6 7 "Incidence" 5 43172
"2105" 1 3 6 7 "Incidence" 12 37304
"2106" 2 3 6 7 "Incidence" 11 35602
"2107" 1 4 6 7 "Incidence" 12 28266
"2108" 2 4 6 7 "Incidence" 7 28038
"2109" 1 5 6 7 "Incidence" 9 17829
"2110" 2 5 6 7 "Incidence" 9 22571
"2111" 1 6 6 7 "Incidence" 9 6748
"2112" 2 6 6 7 "Incidence" 5 13645
"2113" 1 1 7 7 "Incidence" 18 151143
"2114" 2 1 7 7 "Incidence" 20 144903
"2115" 1 2 7 7 "Incidence" 5 44544
"2116" 2 2 7 7 "Incidence" 8 44789
"2117" 1 3 7 7 "Incidence" 6 39147
"2118" 2 3 7 7 "Incidence" 7 37857
"2119" 1 4 7 7 "Incidence" 8 28584
"2120" 2 4 7 7 "Incidence" 11 28135
"2121" 1 5 7 7 "Incidence" 9 19508
"2122" 2 5 7 7 "Incidence" 10 24042
"2123" 1 6 7 7 "Incidence" 6 7275
"2124" 2 6 7 7 "Incidence" 12 14717
"2125" 1 1 8 7 "Incidence" 22 152542
"2126" 2 1 8 7 "Incidence" 17 144741
"2127" 1 2 8 7 "Incidence" 7 46863
"2128" 2 2 8 7 "Incidence" 8 46954
"2129" 1 3 8 7 "Incidence" 8 40159
"2130" 2 3 8 7 "Incidence" 11 39395
"2131" 1 4 8 7 "Incidence" 7 29611
"2132" 2 4 8 7 "Incidence" 9 29149
"2133" 1 5 8 7 "Incidence" 6 21045
"2134" 2 5 8 7 "Incidence" 10 25249
"2135" 1 6 8 7 "Incidence" 5 8240
"2136" 2 6 8 7 "Incidence" 10 16320
"2137" 1 1 9 7 "Incidence" NA 153941
"2138" 2 1 9 7 "Incidence" NA 144579
"2139" 1 2 9 7 "Incidence" NA 49182
"2140" 2 2 9 7 "Incidence" NA 49119
"2141" 1 3 9 7 "Incidence" NA 41171
"2142" 2 3 9 7 "Incidence" NA 40933
"2143" 1 4 9 7 "Incidence" NA 30638
"2144" 2 4 9 7 "Incidence" NA 30163
"2145" 1 5 9 7 "Incidence" NA 22582
"2146" 2 5 9 7 "Incidence" NA 26456
"2147" 1 6 9 7 "Incidence" NA 9205
"2148" 2 6 9 7 "Incidence" NA 17923
"2149" 1 1 10 7 "Incidence" NA 154629
"2150" 2 1 10 7 "Incidence" NA 144685
"2151" 1 2 10 7 "Incidence" NA 50810
"2152" 2 2 10 7 "Incidence" NA 50191
"2153" 1 3 10 7 "Incidence" NA 42027
"2154" 2 3 10 7 "Incidence" NA 42233
"2155" 1 4 10 7 "Incidence" NA 32106
"2156" 2 4 10 7 "Incidence" NA 31965
"2157" 1 5 10 7 "Incidence" NA 23023
"2158" 2 5 10 7 "Incidence" NA 26604
"2159" 1 6 10 7 "Incidence" NA 10161
"2160" 2 6 10 7 "Incidence" NA 19197
"2161" 1 1 1 8 "Incidence" 20 36603
"2162" 2 1 1 8 "Incidence" 17 32938
"2163" 1 2 1 8 "Incidence" 4 7988
"2164" 2 2 1 8 "Incidence" 4 6958
"2165" 1 3 1 8 "Incidence" 7 7628
"2166" 2 3 1 8 "Incidence" 4 7513
"2167" 1 4 1 8 "Incidence" 5 8294
"2168" 2 4 1 8 "Incidence" 4 8624
"2169" 1 5 1 8 "Incidence" 4 4893
"2170" 2 5 1 8 "Incidence" 4 6614
"2171" 1 6 1 8 "Incidence" 4 2250
"2172" 2 6 1 8 "Incidence" 4 3638
"2173" 1 1 2 8 "Incidence" 16 35578
"2174" 2 1 2 8 "Incidence" 16 31952
"2175" 1 2 2 8 "Incidence" 6 8303
"2176" 2 2 2 8 "Incidence" 6 7175
"2177" 1 3 2 8 "Incidence" 7 7243
"2178" 2 3 2 8 "Incidence" 5 7031
"2179" 1 4 2 8 "Incidence" 4 8502
"2180" 2 4 2 8 "Incidence" 6 8766
"2181" 1 5 2 8 "Incidence" 6 5044
"2182" 2 5 2 8 "Incidence" 4 6695
"2183" 1 6 2 8 "Incidence" 4 2360
"2184" 2 6 2 8 "Incidence" 5 3930
"2185" 1 1 3 8 "Incidence" 19 34447
"2186" 2 1 3 8 "Incidence" 16 30944
"2187" 1 2 3 8 "Incidence" 5 8604
"2188" 2 2 3 8 "Incidence" 4 7419
"2189" 1 3 3 8 "Incidence" 5 7273
"2190" 2 3 3 8 "Incidence" 7 6831
"2191" 1 4 3 8 "Incidence" 8 8357
"2192" 2 4 3 8 "Incidence" 8 8607
"2193" 1 5 3 8 "Incidence" 4 5493
"2194" 2 5 3 8 "Incidence" 8 6948
"2195" 1 6 3 8 "Incidence" 4 2427
"2196" 2 6 3 8 "Incidence" 6 4258
"2197" 1 1 4 8 "Incidence" 18 33316
"2198" 2 1 4 8 "Incidence" 16 29936
"2199" 1 2 4 8 "Incidence" 7 8905
"2200" 2 2 4 8 "Incidence" 4 7663
"2201" 1 3 4 8 "Incidence" 8 7303
"2202" 2 3 4 8 "Incidence" 5 6631
"2203" 1 4 4 8 "Incidence" 5 8212
"2204" 2 4 4 8 "Incidence" 4 8448
"2205" 1 5 4 8 "Incidence" 6 5942
"2206" 2 5 4 8 "Incidence" 6 7201
"2207" 1 6 4 8 "Incidence" 4 2494
"2208" 2 6 4 8 "Incidence" 4 4586
"2209" 1 1 5 8 "Incidence" 17 33154
"2210" 2 1 5 8 "Incidence" 17 29646
"2211" 1 2 5 8 "Incidence" 5 9371
"2212" 2 2 5 8 "Incidence" 5 8032
"2213" 1 3 5 8 "Incidence" 5 7668
"2214" 2 3 5 8 "Incidence" 6 6821
"2215" 1 4 5 8 "Incidence" 7 8006
"2216" 2 4 5 8 "Incidence" 6 8336
"2217" 1 5 5 8 "Incidence" 7 6452
"2218" 2 5 5 8 "Incidence" 4 7654
"2219" 1 6 5 8 "Incidence" 5 2658
"2220" 2 6 5 8 "Incidence" 5 4922
"2221" 1 1 6 8 "Incidence" 18 32032
"2222" 2 1 6 8 "Incidence" 17 28345
"2223" 1 2 6 8 "Incidence" 4 9598
"2224" 2 2 6 8 "Incidence" 4 8179
"2225" 1 3 6 8 "Incidence" 4 8007
"2226" 2 3 6 8 "Incidence" 4 7136
"2227" 1 4 6 8 "Incidence" 8 7390
"2228" 2 4 6 8 "Incidence" 4 7575
"2229" 1 5 6 8 "Incidence" 7 6704
"2230" 2 5 6 8 "Incidence" 7 7895
"2231" 1 6 6 8 "Incidence" 4 2727
"2232" 2 6 6 8 "Incidence" 5 5134
"2233" 1 1 7 8 "Incidence" 17 32306
"2234" 2 1 7 8 "Incidence" 17 28319
"2235" 1 2 7 8 "Incidence" 5 10364
"2236" 2 2 7 8 "Incidence" 5 8684
"2237" 1 3 7 8 "Incidence" 6 8444
"2238" 2 3 7 8 "Incidence" 6 7320
"2239" 1 4 7 8 "Incidence" 5 6976
"2240" 2 4 7 8 "Incidence" 6 7087
"2241" 1 5 7 8 "Incidence" 5 6911
"2242" 2 5 7 8 "Incidence" 6 8113
"2243" 1 6 7 8 "Incidence" 5 3017
"2244" 2 6 7 8 "Incidence" 5 5441
"2245" 1 1 8 8 "Incidence" 16 32792
"2246" 2 1 8 8 "Incidence" 16 28803
"2247" 1 2 8 8 "Incidence" 5 10717
"2248" 2 2 8 8 "Incidence" 5 9103
"2249" 1 3 8 8 "Incidence" 5 8897
"2250" 2 3 8 8 "Incidence" 6 7625
"2251" 1 4 8 8 "Incidence" 6 6915
"2252" 2 4 8 8 "Incidence" 7 6775
"2253" 1 5 8 8 "Incidence" 8 6814
"2254" 2 5 8 8 "Incidence" 6 8039
"2255" 1 6 8 8 "Incidence" 6 3356
"2256" 2 6 8 8 "Incidence" 5 5852
"2257" 1 1 9 8 "Incidence" NA 32958
"2258" 2 1 9 8 "Incidence" NA 29088
"2259" 1 2 9 8 "Incidence" NA 11028
"2260" 2 2 9 8 "Incidence" NA 9538
"2261" 1 3 9 8 "Incidence" NA 9187
"2262" 2 3 9 8 "Incidence" NA 7865
"2263" 1 4 9 8 "Incidence" NA 7067
"2264" 2 4 9 8 "Incidence" NA 6725
"2265" 1 5 9 8 "Incidence" NA 6791
"2266" 2 5 9 8 "Incidence" NA 7879
"2267" 1 6 9 8 "Incidence" NA 3667
"2268" 2 6 9 8 "Incidence" NA 6266
"2269" 1 1 10 8 "Incidence" NA 32838
"2270" 2 1 10 8 "Incidence" NA 29261
"2271" 1 2 10 8 "Incidence" NA 11401
"2272" 2 2 10 8 "Incidence" NA 9721
