"sex" "age" "period" "region" "cases" "pop" "outcome"
"1706" 2 1 3 4 7 99075 "Deaths"
"1707" 1 2 3 4 11 26744 "Deaths"
"1708" 2 2 3 4 13 24433 "Deaths"
"1709" 1 3 3 4 11 21621 "Deaths"
"1710" 2 3 3 4 11 20668 "Deaths"
"1711" 1 4 3 4 13 19441 "Deaths"
"1712" 2 4 3 4 11 20464 "Deaths"
"1713" 1 5 3 4 16 10058 "Deaths"
"1714" 2 5 3 4 9 13770 "Deaths"
"1715" 1 6 3 4 11 3665 "Deaths"
"1716" 2 6 3 4 11 7657 "Deaths"
"1717" 1 1 4 4 11 101498 "Deaths"
"1718" 2 1 4 4 10 95667 "Deaths"
"1719" 1 2 4 4 8 27087 "Deaths"
"1720" 2 2 4 4 13 24800 "Deaths"
"1721" 1 3 4 4 12 21432 "Deaths"
"1722" 2 3 4 4 9 20334 "Deaths"
"1723" 1 4 4 4 17 20001 "Deaths"
"1724" 2 4 4 4 16 21100 "Deaths"
"1725" 1 5 4 4 9 11044 "Deaths"
"1726" 2 5 4 4 13 14568 "Deaths"
"1727" 1 6 4 4 10 3954 "Deaths"
"1728" 2 6 4 4 9 8417 "Deaths"
"1729" 1 1 5 4 9 98240 "Deaths"
"1730" 2 1 5 4 12 92402 "Deaths"
"1731" 1 2 5 4 11 27337 "Deaths"
"1732" 2 2 5 4 12 25371 "Deaths"
"1733" 1 3 5 4 13 22455 "Deaths"
"1734" 2 3 5 4 10 21150 "Deaths"
"1735" 1 4 5 4 15 19582 "Deaths"
"1736" 2 4 5 4 14 20596 "Deaths"
"1737" 1 5 5 4 12 12044 "Deaths"
"1738" 2 5 5 4 11 15584 "Deaths"
"1739" 1 6 5 4 10 4288 "Deaths"
"1740" 2 6 5 4 12 8971 "Deaths"
"1741" 1 1 6 4 12 95162 "Deaths"
"1742" 2 1 6 4 8 89182 "Deaths"
"1743" 1 2 6 4 9 27557 "Deaths"
"1744" 2 2 6 4 9 26013 "Deaths"
"1745" 1 3 6 4 11 23881 "Deaths"
"1746" 2 3 6 4 10 22368 "Deaths"
"1747" 1 4 6 4 12 18822 "Deaths"
"1748" 2 4 6 4 11 19690 "Deaths"
"1749" 1 5 6 4 14 13052 "Deaths"
"1750" 2 5 6 4 16 16680 "Deaths"
"1751" 1 6 6 4 10 4626 "Deaths"
"1752" 2 6 6 4 6 9463 "Deaths"
"1753" 1 1 7 4 9 92403 "Deaths"
"1754" 2 1 7 4 9 86297 "Deaths"
"1755" 1 2 7 4 10 27902 "Deaths"
"1756" 2 2 7 4 9 26682 "Deaths"
"1757" 1 3 7 4 17 25020 "Deaths"
"1758" 2 3 7 4 15 23356 "Deaths"
"1759" 1 4 7 4 14 18303 "Deaths"
"1760" 2 4 7 4 15 19008 "Deaths"
"1761" 1 5 7 4 10 13929 "Deaths"
"1762" 2 5 7 4 16 17617 "Deaths"
"1763" 1 6 7 4 8 5033 "Deaths"
"1764" 2 6 7 4 16 10082 "Deaths"
"1765" 1 1 8 4 7 90691 "Deaths"
"1766" 2 1 8 4 12 84407 "Deaths"
"1767" 1 2 8 4 9 28613 "Deaths"
"1768" 2 2 8 4 9 27439 "Deaths"
"1769" 1 3 8 4 11 25290 "Deaths"
"1770" 2 3 8 4 7 23684 "Deaths"
"1771" 1 4 8 4 16 18478 "Deaths"
"1772" 2 4 8 4 10 18939 "Deaths"
"1773" 1 5 8 4 12 14417 "Deaths"
"1774" 2 5 8 4 9 18090 "Deaths"
"1775" 1 6 8 4 8 5629 "Deaths"
"1776" 2 6 8 4 9 11110 "Deaths"
"1777" 1 1 9 4 11 88979 "Deaths"
"1778" 2 1 9 4 7 82517 "Deaths"
"1779" 1 2 9 4 12 29324 "Deaths"
"1780" 2 2 9 4 13 28196 "Deaths"
"1781" 1 3 9 4 16 25560 "Deaths"
"1782" 2 3 9 4 14 24012 "Deaths"
"1783" 1 4 9 4 15 18653 "Deaths"
"1784" 2 4 9 4 15 18870 "Deaths"
"1785" 1 5 9 4 15 14905 "Deaths"
"1786" 2 5 9 4 12 18563 "Deaths"
"1787" 1 6 9 4 12 6225 "Deaths"
"1788" 2 6 9 4 10 12138 "Deaths"
"1789" 1 1 10 4 7 88570 "Deaths"
"1790" 2 1 10 4 13 82070 "Deaths"
"1791" 1 2 10 4 8 29651 "Deaths"
"1792" 2 2 10 4 8 28372 "Deaths"
"1793" 1 3 10 4 15 25884 "Deaths"
"1794" 2 3 10 4 7 24611 "Deaths"
"1795" 1 4 10 4 11 19560 "Deaths"
"1796" 2 4 10 4 16 19625 "Deaths"
"1797" 1 5 10 4 10 14870 "Deaths"
"1798" 2 5 10 4 16 18279 "Deaths"
"1799" 1 6 10 4 10 6831 "Deaths"
"1800" 2 6 10 4 8 13034 "Deaths"
"1801" 1 1 1 5 9 67749 "Deaths"
"1802" 2 1 1 5 8 62814 "Deaths"
"1803" 1 2 1 5 11 14811 "Deaths"
"1804" 2 2 1 5 7 13664 "Deaths"
"1805" 1 3 1 5 10 14171 "Deaths"
"1806" 2 3 1 5 6 12911 "Deaths"
"1807" 1 4 1 5 12 10516 "Deaths"
"1808" 2 4 1 5 13 10852 "Deaths"
"1809" 1 5 1 5 10 4858 "Deaths"
"1810" 2 5 1 5 13 7186 "Deaths"
"1811" 1 6 1 5 7 1901 "Deaths"
"1812" 2 6 1 5 8 3734 "Deaths"
"1813" 1 1 2 5 7 65061 "Deaths"
"1814" 2 1 2 5 8 60449 "Deaths"
"1815" 1 2 2 5 9 15284 "Deaths"
"1816" 2 2 2 5 10 14024 "Deaths"
"1817" 1 3 2 5 8 13675 "Deaths"
"1818" 2 3 2 5 8 12528 "Deaths"
"1819" 1 4 2 5 15 11312 "Deaths"
"1820" 2 4 2 5 13 11448 "Deaths"
"1821" 1 5 2 5 10 5125 "Deaths"
"1822" 2 5 2 5 8 7445 "Deaths"
"1823" 1 6 2 5 8 2074 "Deaths"
"1824" 2 6 2 5 9 4122 "Deaths"
"1825" 1 1 3 5 11 62739 "Deaths"
"1826" 2 1 3 5 7 58392 "Deaths"
"1827" 1 2 3 5 11 15614 "Deaths"
"1828" 2 2 3 5 8 14212 "Deaths"
"1829" 1 3 3 5 11 13253 "Deaths"
"1830" 2 3 3 5 6 12338 "Deaths"
"1831" 1 4 3 5 15 11830 "Deaths"
"1832" 2 4 3 5 9 11839 "Deaths"
"1833" 1 5 3 5 9 5688 "Deaths"
"1834" 2 5 3 5 13 7818 "Deaths"
"1835" 1 6 3 5 11 2183 "Deaths"
"1836" 2 6 3 5 7 4504 "Deaths"
"1837" 1 1 4 5 7 60417 "Deaths"
"1838" 2 1 4 5 13 56335 "Deaths"
"1839" 1 2 4 5 11 15944 "Deaths"
"1840" 2 2 4 5 11 14400 "Deaths"
"1841" 1 3 4 5 9 12831 "Deaths"
"1842" 2 3 4 5 7 12148 "Deaths"
"1843" 1 4 4 5 13 12348 "Deaths"
"1844" 2 4 4 5 14 12230 "Deaths"
"1845" 1 5 4 5 6 6251 "Deaths"
"1846" 2 5 4 5 14 8191 "Deaths"
"1847" 1 6 4 5 8 2292 "Deaths"
"1848" 2 6 4 5 9 4886 "Deaths"
"1849" 1 1 5 5 10 58442 "Deaths"
"1850" 2 1 5 5 8 54428 "Deaths"
"1851" 1 2 5 5 11 16212 "Deaths"
"1852" 2 2 5 5 7 14726 "Deaths"
"1853" 1 3 5 5 8 13226 "Deaths"
"1854" 2 3 5 5 7 12501 "Deaths"
"1855" 1 4 5 5 12 12191 "Deaths"
"1856" 2 4 5 5 13 12011 "Deaths"
"1857" 1 5 5 5 15 6916 "Deaths"
"1858" 2 5 5 5 9 8827 "Deaths"
"1859" 1 6 5 5 11 2429 "Deaths"
"1860" 2 6 5 5 10 5206 "Deaths"
"1861" 1 1 6 5 12 56562 "Deaths"
"1862" 2 1 6 5 8 52598 "Deaths"
"1863" 1 2 6 5 14 16468 "Deaths"
"1864" 2 2 6 5 7 15098 "Deaths"
"1865" 1 3 6 5 11 13874 "Deaths"
"1866" 2 3 6 5 12 13051 "Deaths"
"1867" 1 4 6 5 13 11827 "Deaths"
"1868" 2 4 6 5 13 11581 "Deaths"
"1869" 1 5 6 5 14 7626 "Deaths"
"1870" 2 5 6 5 13 9559 "Deaths"
"1871" 1 6 6 5 8 2577 "Deaths"
"1872" 2 6 6 5 13 5482 "Deaths"
"1873" 1 1 7 5 10 55105 "Deaths"
"1874" 2 1 7 5 9 51063 "Deaths"
"1875" 1 2 7 5 7 16748 "Deaths"
"1876" 2 2 7 5 9 15476 "Deaths"
"1877" 1 3 7 5 13 14454 "Deaths"
"1878" 2 3 7 5 9 13505 "Deaths"
"1879" 1 4 7 5 10 11499 "Deaths"
"1880" 2 4 7 5 10 11258 "Deaths"
"1881" 1 5 7 5 8 8262 "Deaths"
"1882" 2 5 7 5 12 10157 "Deaths"
"1883" 1 6 7 5 11 2776 "Deaths"
"1884" 2 6 7 5 8 5829 "Deaths"
"1885" 1 1 8 5 10 54782 "Deaths"
"1886" 2 1 8 5 6 50411 "Deaths"
"1887" 1 2 8 5 7 17126 "Deaths"
"1888" 2 2 8 5 10 15838 "Deaths"
"1889" 1 3 8 5 12 14780 "Deaths"
"1890" 2 3 8 5 11 13706 "Deaths"
"1891" 1 4 8 5 8 11353 "Deaths"
"1892" 2 4 8 5 11 11248 "Deaths"
"1893" 1 5 8 5 11 8726 "Deaths"
"1894" 2 5 8 5 9 10400 "Deaths"
"1895" 1 6 8 5 13 3151 "Deaths"
"1896" 2 6 8 5 12 6334 "Deaths"
"1897" 1 1 9 5 11 54459 "Deaths"
"1898" 2 1 9 5 13 49759 "Deaths"
"1899" 1 2 9 5 6 17504 "Deaths"
"1900" 2 2 9 5 7 16200 "Deaths"
"1901" 1 3 9 5 8 15106 "Deaths"
"1902" 2 3 9 5 8 13907 "Deaths"
"1903" 1 4 9 5 9 11207 "Deaths"
"1904" 2 4 9 5 14 11238 "Deaths"
"1905" 1 5 9 5 9 9190 "Deaths"
"1906" 2 5 9 5 13 10643 "Deaths"
"1907" 1 6 9 5 7 3526 "Deaths"
"1908" 2 6 9 5 10 6839 "Deaths"
"1909" 1 1 10 5 11 54628 "Deaths"
"1910" 2 1 10 5 13 49923 "Deaths"
"1911" 1 2 10 5 11 17899 "Deaths"
"1912" 2 2 10 5 8 16442 "Deaths"
"1913" 1 3 10 5 9 15418 "Deaths"
"1914" 2 3 10 5 9 14229 "Deaths"
"1915" 1 4 10 5 9 11580 "Deaths"
"1916" 2 4 10 5 12 11548 "Deaths"
"1917" 1 5 10 5 11 9240 "Deaths"
"1918" 2 5 10 5 13 10531 "Deaths"
"1919" 1 6 10 5 10 3882 "Deaths"
"1920" 2 6 10 5 12 7380 "Deaths"
"1921" 1 1 1 6 15 223117 "Deaths"
"1922" 2 1 1 6 9 217634 "Deaths"
"1923" 1 2 1 6 8 48882 "Deaths"
"1924" 2 2 1 6 15 50500 "Deaths"
"1925" 1 3 1 6 8 41550 "Deaths"
"1926" 2 3 1 6 13 44144 "Deaths"
"1927" 1 4 1 6 10 31187 "Deaths"
"1928" 2 4 1 6 10 38005 "Deaths"
"1929" 1 5 1 6 12 15527 "Deaths"
"1930" 2 5 1 6 11 26438 "Deaths"
"1931" 1 6 1 6 10 5732 "Deaths"
"1932" 2 6 1 6 11 14392 "Deaths"
"1933" 1 1 2 6 12 216712 "Deaths"
"1934" 2 1 2 6 11 211008 "Deaths"
"1935" 1 2 2 6 8 50558 "Deaths"
"1936" 2 2 2 6 7 52474 "Deaths"
"1937" 1 3 2 6 10 41300 "Deaths"
"1938" 2 3 2 6 15 43707 "Deaths"
"1939" 1 4 2 6 12 33278 "Deaths"
"1940" 2 4 2 6 10 39812 "Deaths"
"1941" 1 5 2 6 16 16332 "Deaths"
"1942" 2 5 2 6 13 27351 "Deaths"
"1943" 1 6 2 6 6 6313 "Deaths"
"1944" 2 6 2 6 11 15810 "Deaths"
"1945" 1 1 3 6 11 212706 "Deaths"
"1946" 2 1 3 6 12 206666 "Deaths"
"1947" 1 2 3 6 14 51622 "Deaths"
"1948" 2 2 3 6 8 53655 "Deaths"
"1949" 1 3 3 6 17 42135 "Deaths"
"1950" 2 3 3 6 12 44474 "Deaths"
"1951" 1 4 3 6 14 35080 "Deaths"
"1952" 2 4 3 6 12 41474 "Deaths"
"1953" 1 5 3 6 8 18104 "Deaths"
"1954" 2 5 3 6 10 29282 "Deaths"
"1955" 1 6 3 6 12 6911 "Deaths"
"1956" 2 6 3 6 7 17378 "Deaths"
"1957" 1 1 4 6 15 208700 "Deaths"
"1958" 2 1 4 6 10 202324 "Deaths"
"1959" 1 2 4 6 14 52686 "Deaths"
"1960" 2 2 4 6 9 54836 "Deaths"
"1961" 1 3 4 6 15 42970 "Deaths"
"1962" 2 3 4 6 14 45241 "Deaths"
"1963" 1 4 4 6 19 36882 "Deaths"
"1964" 2 4 4 6 15 43136 "Deaths"
"1965" 1 5 4 6 17 19876 "Deaths"
"1966" 2 5 4 6 15 31213 "Deaths"
"1967" 1 6 4 6 9 7509 "Deaths"
"1968" 2 6 4 6 11 18946 "Deaths"
"1969" 1 1 5 6 14 203617 "Deaths"
"1970" 2 1 5 6 8 196414 "Deaths"
"1971" 1 2 5 6 8 53696 "Deaths"
"1972" 2 2 5 6 10 55961 "Deaths"
"1973" 1 3 5 6 18 45066 "Deaths"
"1974" 2 3 5 6 10 47522 "Deaths"
"1975" 1 4 5 6 20 37052 "Deaths"
"1976" 2 4 5 6 15 43074 "Deaths"
"1977" 1 5 5 6 14 21911 "Deaths"
"1978" 2 5 5 6 14 33101 "Deaths"
"1979" 1 6 5 6 9 8022 "Deaths"
"1980" 2 6 5 6 14 20260 "Deaths"
"1981" 1 1 6 6 9 198183 "Deaths"
"1982" 2 1 6 6 11 189988 "Deaths"
"1983" 1 2 6 6 11 54684 "Deaths"
"1984" 2 2 6 6 14 57065 "Deaths"
"1985" 1 3 6 6 15 47578 "Deaths"
"1986" 2 3 6 6 15 50308 "Deaths"
"1987" 1 4 6 6 12 36672 "Deaths"
"1988" 2 4 6 6 14 42448 "Deaths"
"1989" 1 5 6 6 12 24021 "Deaths"
"1990" 2 5 6 6 15 34987 "Deaths"
"1991" 1 6 6 6 13 8500 "Deaths"
"1992" 2 6 6 6 14 21478 "Deaths"
"1993" 1 1 7 6 12 193374 "Deaths"
"1994" 2 1 7 6 10 184444 "Deaths"
"1995" 1 2 7 6 8 55925 "Deaths"
"1996" 2 2 7 6 10 58299 "Deaths"
"1997" 1 3 7 6 17 49681 "Deaths"
"1998" 2 3 7 6 15 52665 "Deaths"
"1999" 1 4 7 6 21 36665 "Deaths"
"2000" 2 4 7 6 16 42172 "Deaths"
"2001" 1 5 7 6 11 25952 "Deaths"
"2002" 2 5 7 6 15 36731 "Deaths"
"2003" 1 6 7 6 14 9180 "Deaths"
"2004" 2 6 7 6 18 22899 "Deaths"
"2005" 1 1 8 6 13 190451 "Deaths"
"2006" 2 1 8 6 11 181557 "Deaths"
"2007" 1 2 8 6 11 57916 "Deaths"
"2008" 2 2 8 6 11 59907 "Deaths"
"2009" 1 3 8 6 22 50533 "Deaths"
"2010" 2 3 8 6 16 53735 "Deaths"
"2011" 1 4 8 6 21 37774 "Deaths"
"2012" 2 4 8 6 12 42972 "Deaths"
"2013" 1 5 8 6 18 27300 "Deaths"
"2014" 2 5 8 6 16 38078 "Deaths"
"2015" 1 6 8 6 10 10450 "Deaths"
"2016" 2 6 8 6 15 24913 "Deaths"
"2017" 1 1 9 6 15 187528 "Deaths"
"2018" 2 1 9 6 10 178670 "Deaths"
"2019" 1 2 9 6 10 59907 "Deaths"
"2020" 2 2 9 6 9 61515 "Deaths"
"2021" 1 3 9 6 14 51385 "Deaths"
"2022" 2 3 9 6 16 54805 "Deaths"
"2023" 1 4 9 6 17 38883 "Deaths"
"2024" 2 4 9 6 11 43772 "Deaths"
"2025" 1 5 9 6 9 28648 "Deaths"
"2026" 2 5 9 6 18 39425 "Deaths"
"2027" 1 6 9 6 11 11720 "Deaths"
"2028" 2 6 9 6 11 26927 "Deaths"
"2029" 1 1 10 6 9 184850 "Deaths"
"2030" 2 1 10 6 9 176607 "Deaths"
"2031" 1 2 10 6 8 61320 "Deaths"
"2032" 2 2 10 6 10 62516 "Deaths"
"2033" 1 3 10 6 9 52088 "Deaths"
"2034" 2 3 10 6 12 55595 "Deaths"
"2035" 1 4 10 6 22 40612 "Deaths"
"2036" 2 4 10 6 13 45718 "Deaths"
"2037" 1 5 10 6 20 28934 "Deaths"
"2038" 2 5 10 6 12 39286 "Deaths"
"2039" 1 6 10 6 15 12821 "Deaths"
"2040" 2 6 10 6 16 28661 "Deaths"
"2041" 1 1 1 7 10 167574 "Deaths"
"2042" 2 1 1 7 7 163326 "Deaths"
"2043" 1 2 1 7 11 37767 "Deaths"
"2044" 2 2 1 7 9 35448 "Deaths"
"2045" 1 3 1 7 12 31619 "Deaths"
"2046" 2 3 1 7 13 29258 "Deaths"
"2047" 1 4 1 7 14 21956 "Deaths"
"2048" 2 4 1 7 15 23854 "Deaths"
"2049" 1 5 1 7 13 11273 "Deaths"
"2050" 2 5 1 7 9 15877 "Deaths"
"2051" 1 6 1 7 13 4410 "Deaths"
"2052" 2 6 1 7 15 8426 "Deaths"
"2053" 1 1 2 7 14 164767 "Deaths"
"2054" 2 1 2 7 15 160918 "Deaths"
"2055" 1 2 2 7 9 39288 "Deaths"
"2056" 2 2 2 7 11 37391 "Deaths"
"2057" 1 3 2 7 8 31843 "Deaths"
"2058" 2 3 2 7 9 29393 "Deaths"
"2059" 1 4 2 7 14 23787 "Deaths"
"2060" 2 4 2 7 12 25305 "Deaths"
"2061" 1 5 2 7 9 11871 "Deaths"
"2062" 2 5 2 7 11 16658 "Deaths"
"2063" 1 6 2 7 10 4922 "Deaths"
"2064" 2 6 2 7 10 9385 "Deaths"
"2065" 1 1 3 7 13 162288 "Deaths"
"2066" 2 1 3 7 10 158577 "Deaths"
"2067" 1 2 3 7 15 40390 "Deaths"
"2068" 2 2 3 7 10 38855 "Deaths"
"2069" 1 3 3 7 11 32632 "Deaths"
"2070" 2 3 3 7 11 30211 "Deaths"
"2071" 1 4 3 7 15 25722 "Deaths"
"2072" 2 4 3 7 13 26680 "Deaths"
"2073" 1 5 3 7 15 13174 "Deaths"
"2074" 2 5 3 7 13 18082 "Deaths"
"2075" 1 6 3 7 10 5443 "Deaths"
"2076" 2 6 3 7 8 10585 "Deaths"
"2077" 1 1 4 7 11 159814 "Deaths"
"2078" 2 1 4 7 9 156239 "Deaths"
"2079" 1 2 4 7 9 41496 "Deaths"
"2080" 2 2 4 7 8 40321 "Deaths"
"2081" 1 3 4 7 10 33421 "Deaths"
"2082" 2 3 4 7 13 31031 "Deaths"
"2083" 1 4 4 7 11 27659 "Deaths"
"2084" 2 4 4 7 12 28057 "Deaths"
"2085" 1 5 4 7 18 14481 "Deaths"
"2086" 2 5 4 7 11 19506 "Deaths"
"2087" 1 6 4 7 9 5969 "Deaths"
"2088" 2 6 4 7 9 11786 "Deaths"
"2089" 1 1 5 7 7 156688 "Deaths"
"2090" 2 1 5 7 14 152435 "Deaths"
"2091" 1 2 5 7 14 42426 "Deaths"
"2092" 2 2 5 7 11 41760 "Deaths"
"2093" 1 3 5 7 9 35210 "Deaths"
"2094" 2 3 5 7 10 33114 "Deaths"
"2095" 1 4 5 7 16 28208 "Deaths"
"2096" 2 4 5 7 9 28248 "Deaths"
"2097" 1 5 5 7 20 16103 "Deaths"
"2098" 2 5 5 7 17 21031 "Deaths"
"2099" 1 6 5 7 10 6378 "Deaths"
"2100" 2 6 5 7 12 12757 "Deaths"
"2101" 1 1 6 7 13 153312 "Deaths"
"2102" 2 1 6 7 13 148155 "Deaths"
"2103" 1 2 6 7 12 43306 "Deaths"
"2104" 2 2 6 7 12 43172 "Deaths"
"2105" 1 3 6 7 12 37304 "Deaths"
"2106" 2 3 6 7 14 35602 "Deaths"
"2107" 1 4 6 7 14 28266 "Deaths"
"2108" 2 4 6 7 9 28038 "Deaths"
"2109" 1 5 6 7 15 17829 "Deaths"
"2110" 2 5 6 7 12 22571 "Deaths"
"2111" 1 6 6 7 13 6748 "Deaths"
"2112" 2 6 6 7 13 13645 "Deaths"
"2113" 1 1 7 7 11 151143 "Deaths"
"2114" 2 1 7 7 7 144903 "Deaths"
"2115" 1 2 7 7 11 44544 "Deaths"
"2116" 2 2 7 7 10 44789 "Deaths"
"2117" 1 3 7 7 12 39147 "Deaths"
"2118" 2 3 7 7 11 37857 "Deaths"
"2119" 1 4 7 7 14 28584 "Deaths"
"2120" 2 4 7 7 15 28135 "Deaths"
"2121" 1 5 7 7 12 19508 "Deaths"
"2122" 2 5 7 7 15 24042 "Deaths"
"2123" 1 6 7 7 14 7275 "Deaths"
"2124" 2 6 7 7 15 14717 "Deaths"
"2125" 1 1 8 7 12 152542 "Deaths"
"2126" 2 1 8 7 7 144741 "Deaths"
"2127" 1 2 8 7 11 46863 "Deaths"
"2128" 2 2 8 7 11 46954 "Deaths"
"2129" 1 3 8 7 13 40159 "Deaths"
"2130" 2 3 8 7 14 39395 "Deaths"
"2131" 1 4 8 7 9 29611 "Deaths"
"2132" 2 4 8 7 9 29149 "Deaths"
"2133" 1 5 8 7 12 21045 "Deaths"
"2134" 2 5 8 7 15 25249 "Deaths"
"2135" 1 6 8 7 9 8240 "Deaths"
"2136" 2 6 8 7 16 16320 "Deaths"
"2137" 1 1 9 7 8 153941 "Deaths"
"2138" 2 1 9 7 9 144579 "Deaths"
"2139" 1 2 9 7 13 49182 "Deaths"
"2140" 2 2 9 7 11 49119 "Deaths"
"2141" 1 3 9 7 17 41171 "Deaths"
"2142" 2 3 9 7 14 40933 "Deaths"
"2143" 1 4 9 7 13 30638 "Deaths"
"2144" 2 4 9 7 12 30163 "Deaths"
"2145" 1 5 9 7 11 22582 "Deaths"
"2146" 2 5 9 7 10 26456 "Deaths"
"2147" 1 6 9 7 13 9205 "Deaths"
"2148" 2 6 9 7 11 17923 "Deaths"
"2149" 1 1 10 7 10 154629 "Deaths"
"2150" 2 1 10 7 8 144685 "Deaths"
"2151" 1 2 10 7 12 50810 "Deaths"
"2152" 2 2 10 7 10 50191 "Deaths"
"2153" 1 3 10 7 15 42027 "Deaths"
"2154" 2 3 10 7 9 42233 "Deaths"
"2155" 1 4 10 7 13 32106 "Deaths"
"2156" 2 4 10 7 14 31965 "Deaths"
"2157" 1 5 10 7 15 23023 "Deaths"
"2158" 2 5 10 7 15 26604 "Deaths"
"2159" 1 6 10 7 11 10161 "Deaths"
"2160" 2 6 10 7 13 19197 "Deaths"
"2161" 1 1 1 8 8 36603 "Deaths"
"2162" 2 1 1 8 9 32938 "Deaths"
"2163" 1 2 1 8 11 7988 "Deaths"
"2164" 2 2 1 8 10 6958 "Deaths"
"2165" 1 3 1 8 13 7628 "Deaths"
"2166" 2 3 1 8 9 7513 "Deaths"
"2167" 1 4 1 8 12 8294 "Deaths"
"2168" 2 4 1 8 11 8624 "Deaths"
"2169" 1 5 1 8 10 4893 "Deaths"
"2170" 2 5 1 8 10 6614 "Deaths"
"2171" 1 6 1 8 9 2250 "Deaths"
"2172" 2 6 1 8 9 3638 "Deaths"
"2173" 1 1 2 8 10 35578 "Deaths"
"2174" 2 1 2 8 7 31952 "Deaths"
"2175" 1 2 2 8 6 8303 "Deaths"
"2176" 2 2 2 8 9 7175 "Deaths"
"2177" 1 3 2 8 13 7243 "Deaths"
"2178" 2 3 2 8 9 7031 "Deaths"
"2179" 1 4 2 8 10 8502 "Deaths"
"2180" 2 4 2 8 11 8766 "Deaths"
"2181" 1 5 2 8 10 5044 "Deaths"
"2182" 2 5 2 8 11 6695 "Deaths"
"2183" 1 6 2 8 10 2360 "Deaths"
"2184" 2 6 2 8 12 3930 "Deaths"
"2185" 1 1 3 8 10 34447 "Deaths"
"2186" 2 1 3 8 6 30944 "Deaths"
"2187" 1 2 3 8 9 8604 "Deaths"
"2188" 2 2 3 8 12 7419 "Deaths"
"2189" 1 3 3 8 11 7273 "Deaths"
"2190" 2 3 3 8 7 6831 "Deaths"
"2191" 1 4 3 8 12 8357 "Deaths"
"2192" 2 4 3 8 9 8607 "Deaths"
"2193" 1 5 3 8 11 5493 "Deaths"
"2194" 2 5 3 8 12 6948 "Deaths"
"2195" 1 6 3 8 11 2427 "Deaths"
"2196" 2 6 3 8 9 4258 "Deaths"
"2197" 1 1 4 8 12 33316 "Deaths"
"2198" 2 1 4 8 6 29936 "Deaths"
"2199" 1 2 4 8 10 8905 "Deaths"
"2200" 2 2 4 8 11 7663 "Deaths"
"2201" 1 3 4 8 9 7303 "Deaths"
"2202" 2 3 4 8 11 6631 "Deaths"
"2203" 1 4 4 8 11 8212 "Deaths"
"2204" 2 4 4 8 12 8448 "Deaths"
"2205" 1 5 4 8 12 5942 "Deaths"
"2206" 2 5 4 8 9 7201 "Deaths"
"2207" 1 6 4 8 12 2494 "Deaths"
"2208" 2 6 4 8 9 4586 "Deaths"
"2209" 1 1 5 8 6 33154 "Deaths"
"2210" 2 1 5 8 9 29646 "Deaths"
"2211" 1 2 5 8 8 9371 "Deaths"
"2212" 2 2 5 8 8 8032 "Deaths"
"2213" 1 3 5 8 10 7668 "Deaths"
"2214" 2 3 5 8 9 6821 "Deaths"
"2215" 1 4 5 8 8 8006 "Deaths"
"2216" 2 4 5 8 9 8336 "Deaths"
"2217" 1 5 5 8 11 6452 "Deaths"
"2218" 2 5 5 8 9 7654 "Deaths"
"2219" 1 6 5 8 7 2658 "Deaths"
"2220" 2 6 5 8 9 4922 "Deaths"
"2221" 1 1 6 8 12 32032 "Deaths"
"2222" 2 1 6 8 12 28345 "Deaths"
"2223" 1 2 6 8 11 9598 "Deaths"
"2224" 2 2 6 8 12 8179 "Deaths"
"2225" 1 3 6 8 12 8007 "Deaths"
"2226" 2 3 6 8 11 7136 "Deaths"
"2227" 1 4 6 8 11 7390 "Deaths"
"2228" 2 4 6 8 6 7575 "Deaths"
"2229" 1 5 6 8 10 6704 "Deaths"
"2230" 2 5 6 8 11 7895 "Deaths"
"2231" 1 6 6 8 9 2727 "Deaths"
"2232" 2 6 6 8 9 5134 "Deaths"
"2233" 1 1 7 8 6 32306 "Deaths"
"2234" 2 1 7 8 10 28319 "Deaths"
"2235" 1 2 7 8 7 10364 "Deaths"
"2236" 2 2 7 8 12 8684 "Deaths"
"2237" 1 3 7 8 13 8444 "Deaths"
"2238" 2 3 7 8 11 7320 "Deaths"
"2239" 1 4 7 8 12 6976 "Deaths"
"2240" 2 4 7 8 11 7087 "Deaths"
"2241" 1 5 7 8 7 6911 "Deaths"
"2242" 2 5 7 8 11 8113 "Deaths"
"2243" 1 6 7 8 12 3017 "Deaths"
"2244" 2 6 7 8 8 5441 "Deaths"
"2245" 1 1 8 8 8 32792 "Deaths"
"2246" 2 1 8 8 10 28803 "Deaths"
"2247" 1 2 8 8 9 10717 "Deaths"
"2248" 2 2 8 8 12 9103 "Deaths"
"2249" 1 3 8 8 9 8897 "Deaths"
"2250" 2 3 8 8 9 7625 "Deaths"
"2251" 1 4 8 8 14 6915 "Deaths"
"2252" 2 4 8 8 7 6775 "Deaths"
"2253" 1 5 8 8 11 6814 "Deaths"
"2254" 2 5 8 8 10 8039 "Deaths"
"2255" 1 6 8 8 9 3356 "Deaths"
"2256" 2 6 8 8 7 5852 "Deaths"
"2257" 1 1 9 8 11 32958 "Deaths"
"2258" 2 1 9 8 7 29088 "Deaths"
"2259" 1 2 9 8 9 11028 "Deaths"
"2260" 2 2 9 8 8 9538 "Deaths"
"2261" 1 3 9 8 10 9187 "Deaths"
"2262" 2 3 9 8 11 7865 "Deaths"
"2263" 1 4 9 8 10 7067 "Deaths"
