"sex" "age" "period" "region" "cases" "pop" "outcome"
"5940" 2 18 5 6 3 9620 "Deaths"
"5941" 1 1 6 6 2 16760 "Deaths"
"5942" 2 1 6 6 2 15634 "Deaths"
"5943" 1 2 6 6 2 15540 "Deaths"
"5944" 2 2 6 6 2 14626 "Deaths"
"5945" 1 3 6 6 2 16877 "Deaths"
"5946" 2 3 6 6 2 16181 "Deaths"
"5947" 1 4 6 6 2 22338 "Deaths"
"5948" 2 4 6 6 2 20888 "Deaths"
"5949" 1 5 6 6 2 29859 "Deaths"
"5950" 2 5 6 6 2 28239 "Deaths"
"5951" 1 6 6 6 2 34018 "Deaths"
"5952" 2 6 6 6 2 32161 "Deaths"
"5953" 1 7 6 6 3 32158 "Deaths"
"5954" 2 7 6 6 2 31258 "Deaths"
"5955" 1 8 6 6 2 30633 "Deaths"
"5956" 2 8 6 6 3 31001 "Deaths"
"5957" 1 9 6 6 4 28138 "Deaths"
"5958" 2 9 6 6 3 29309 "Deaths"
"5959" 1 10 6 6 4 26546 "Deaths"
"5960" 2 10 6 6 3 27756 "Deaths"
"5961" 1 11 6 6 4 25263 "Deaths"
"5962" 2 11 6 6 5 26542 "Deaths"
"5963" 1 12 6 6 4 22315 "Deaths"
"5964" 2 12 6 6 6 23766 "Deaths"
"5965" 1 13 6 6 6 18568 "Deaths"
"5966" 2 13 6 6 6 20603 "Deaths"
"5967" 1 14 6 6 3 18104 "Deaths"
"5968" 2 14 6 6 4 21845 "Deaths"
"5969" 1 15 6 6 4 14471 "Deaths"
"5970" 2 15 6 6 5 19263 "Deaths"
"5971" 1 16 6 6 4 9550 "Deaths"
"5972" 2 16 6 6 5 15724 "Deaths"
"5973" 1 17 6 6 3 5090 "Deaths"
"5974" 2 17 6 6 6 11068 "Deaths"
"5975" 1 18 6 6 2 3410 "Deaths"
"5976" 2 18 6 6 3 10410 "Deaths"
"5977" 1 1 7 6 2 17549 "Deaths"
"5978" 2 1 7 6 2 16449 "Deaths"
"5979" 1 2 7 6 2 15746 "Deaths"
"5980" 2 2 7 6 2 14660 "Deaths"
"5981" 1 3 7 6 2 15380 "Deaths"
"5982" 2 3 7 6 2 14933 "Deaths"
"5983" 1 4 7 6 2 19276 "Deaths"
"5984" 2 4 7 6 2 17927 "Deaths"
"5985" 1 5 7 6 2 26986 "Deaths"
"5986" 2 5 7 6 2 25554 "Deaths"
"5987" 1 6 7 6 2 34050 "Deaths"
"5988" 2 6 7 6 3 31967 "Deaths"
"5989" 1 7 7 6 2 32865 "Deaths"
"5990" 2 7 7 6 2 31413 "Deaths"
"5991" 1 8 7 6 2 31522 "Deaths"
"5992" 2 8 7 6 2 31541 "Deaths"
"5993" 1 9 7 6 2 29145 "Deaths"
"5994" 2 9 7 6 3 30228 "Deaths"
"5995" 1 10 7 6 2 26780 "Deaths"
"5996" 2 10 7 6 3 28071 "Deaths"
"5997" 1 11 7 6 4 25930 "Deaths"
"5998" 2 11 7 6 3 27285 "Deaths"
"5999" 1 12 7 6 8 23751 "Deaths"
"6000" 2 12 7 6 6 25380 "Deaths"
"6001" 1 13 7 6 11 18314 "Deaths"
"6002" 2 13 7 6 3 20177 "Deaths"
"6003" 1 14 7 6 6 18351 "Deaths"
"6004" 2 14 7 6 7 21995 "Deaths"
"6005" 1 15 7 6 6 15320 "Deaths"
"6006" 2 15 7 6 7 19908 "Deaths"
"6007" 1 16 7 6 2 10632 "Deaths"
"6008" 2 16 7 6 6 16823 "Deaths"
"6009" 1 17 7 6 4 5521 "Deaths"
"6010" 2 17 7 6 6 11684 "Deaths"
"6011" 1 18 7 6 2 3659 "Deaths"
"6012" 2 18 7 6 5 11215 "Deaths"
"6013" 1 1 8 6 2 18431 "Deaths"
"6014" 2 1 8 6 2 17452 "Deaths"
"6015" 1 2 8 6 2 16468 "Deaths"
"6016" 2 2 8 6 2 15496 "Deaths"
"6017" 1 3 8 6 2 15417 "Deaths"
"6018" 2 3 8 6 2 14723 "Deaths"
"6019" 1 4 8 6 2 17819 "Deaths"
"6020" 2 4 8 6 2 16812 "Deaths"
"6021" 1 5 8 6 2 24195 "Deaths"
"6022" 2 5 8 6 2 22963 "Deaths"
"6023" 1 6 8 6 2 31901 "Deaths"
"6024" 2 6 8 6 2 30222 "Deaths"
"6025" 1 7 8 6 4 33963 "Deaths"
"6026" 2 7 8 6 3 32217 "Deaths"
"6027" 1 8 8 6 3 32257 "Deaths"
"6028" 2 8 8 6 3 31672 "Deaths"
"6029" 1 9 8 6 4 30187 "Deaths"
"6030" 2 9 8 6 4 30941 "Deaths"
"6031" 1 10 8 6 5 27729 "Deaths"
"6032" 2 10 8 6 4 28966 "Deaths"
"6033" 1 11 8 6 7 26102 "Deaths"
"6034" 2 11 8 6 5 27544 "Deaths"
"6035" 1 12 8 6 7 24431 "Deaths"
"6036" 2 12 8 6 4 26191 "Deaths"
"6037" 1 13 8 6 8 20196 "Deaths"
"6038" 2 13 8 6 3 22258 "Deaths"
"6039" 1 14 8 6 7 17578 "Deaths"
"6040" 2 14 8 6 5 20714 "Deaths"
"6041" 1 15 8 6 6 15802 "Deaths"
"6042" 2 15 8 6 4 20538 "Deaths"
"6043" 1 16 8 6 5 11498 "Deaths"
"6044" 2 16 8 6 4 17540 "Deaths"
"6045" 1 17 8 6 4 6460 "Deaths"
"6046" 2 17 8 6 4 12851 "Deaths"
"6047" 1 18 8 6 3 3990 "Deaths"
"6048" 2 18 8 6 5 12062 "Deaths"
"6049" 1 1 9 6 2 19313 "Deaths"
"6050" 2 1 9 6 2 18455 "Deaths"
"6051" 1 2 9 6 2 17190 "Deaths"
"6052" 2 2 9 6 2 16332 "Deaths"
"6053" 1 3 9 6 2 15454 "Deaths"
"6054" 2 3 9 6 2 14513 "Deaths"
"6055" 1 4 9 6 3 16362 "Deaths"
"6056" 2 4 9 6 2 15697 "Deaths"
"6057" 1 5 9 6 3 21404 "Deaths"
"6058" 2 5 9 6 2 20372 "Deaths"
"6059" 1 6 9 6 2 29752 "Deaths"
"6060" 2 6 9 6 3 28477 "Deaths"
"6061" 1 7 9 6 3 35061 "Deaths"
"6062" 2 7 9 6 2 33021 "Deaths"
"6063" 1 8 9 6 4 32992 "Deaths"
"6064" 2 8 9 6 2 31803 "Deaths"
"6065" 1 9 9 6 3 31229 "Deaths"
"6066" 2 9 9 6 2 31654 "Deaths"
"6067" 1 10 9 6 2 28678 "Deaths"
"6068" 2 10 9 6 2 29861 "Deaths"
"6069" 1 11 9 6 5 26274 "Deaths"
"6070" 2 11 9 6 5 27803 "Deaths"
"6071" 1 12 9 6 4 25111 "Deaths"
"6072" 2 12 9 6 4 27002 "Deaths"
"6073" 1 13 9 6 7 22078 "Deaths"
"6074" 2 13 9 6 3 24339 "Deaths"
"6075" 1 14 9 6 7 16805 "Deaths"
"6076" 2 14 9 6 5 19433 "Deaths"
"6077" 1 15 9 6 4 16284 "Deaths"
"6078" 2 15 9 6 3 21168 "Deaths"
"6079" 1 16 9 6 3 12364 "Deaths"
"6080" 2 16 9 6 8 18257 "Deaths"
"6081" 1 17 9 6 3 7399 "Deaths"
"6082" 2 17 9 6 3 14018 "Deaths"
"6083" 1 18 9 6 3 4321 "Deaths"
"6084" 2 18 9 6 4 12909 "Deaths"
"6085" 1 1 10 6 2 19503 "Deaths"
"6086" 2 1 10 6 2 18737 "Deaths"
"6087" 1 2 10 6 2 17972 "Deaths"
"6088" 2 2 10 6 2 17153 "Deaths"
"6089" 1 3 10 6 2 16212 "Deaths"
"6090" 2 3 10 6 2 15082 "Deaths"
"6091" 1 4 10 6 2 16183 "Deaths"
"6092" 2 4 10 6 2 15412 "Deaths"
"6093" 1 5 10 6 2 19795 "Deaths"
"6094" 2 5 10 6 2 19071 "Deaths"
"6095" 1 6 10 6 2 27387 "Deaths"
"6096" 2 6 10 6 2 26505 "Deaths"
"6097" 1 7 10 6 2 34050 "Deaths"
"6098" 2 7 10 6 2 32386 "Deaths"
"6099" 1 8 10 6 2 33748 "Deaths"
"6100" 2 8 10 6 3 32261 "Deaths"
"6101" 1 9 10 6 2 31839 "Deaths"
"6102" 2 9 10 6 2 31942 "Deaths"
"6103" 1 10 10 6 3 29481 "Deaths"
"6104" 2 10 10 6 4 30574 "Deaths"
"6105" 1 11 10 6 3 26927 "Deaths"
"6106" 2 11 10 6 2 28379 "Deaths"
"6107" 1 12 10 6 4 25161 "Deaths"
"6108" 2 12 10 6 3 27216 "Deaths"
"6109" 1 13 10 6 8 23044 "Deaths"
"6110" 2 13 10 6 3 25427 "Deaths"
"6111" 1 14 10 6 7 17568 "Deaths"
"6112" 2 14 10 6 5 20291 "Deaths"
"6113" 1 15 10 6 6 16011 "Deaths"
"6114" 2 15 10 6 6 20480 "Deaths"
"6115" 1 16 10 6 6 12923 "Deaths"
"6116" 2 16 10 6 3 18806 "Deaths"
"6117" 1 17 10 6 4 8017 "Deaths"
"6118" 2 17 10 6 5 14747 "Deaths"
"6119" 1 18 10 6 4 4804 "Deaths"
"6120" 2 18 10 6 4 13914 "Deaths"
"6121" 1 1 1 7 2 13874 "Deaths"
"6122" 2 1 1 7 2 13028 "Deaths"
"6123" 1 2 1 7 2 18454 "Deaths"
"6124" 2 2 1 7 3 17711 "Deaths"
"6125" 1 3 1 7 2 23235 "Deaths"
"6126" 2 3 1 7 2 22028 "Deaths"
"6127" 1 4 1 7 2 24347 "Deaths"
"6128" 2 4 1 7 2 23371 "Deaths"
"6129" 1 5 1 7 2 23164 "Deaths"
"6130" 2 5 1 7 2 22622 "Deaths"
"6131" 1 6 1 7 2 22321 "Deaths"
"6132" 2 6 1 7 2 22604 "Deaths"
"6133" 1 7 1 7 4 21464 "Deaths"
"6134" 2 7 1 7 2 21753 "Deaths"
"6135" 1 8 1 7 2 20715 "Deaths"
"6136" 2 8 1 7 2 20209 "Deaths"
"6137" 1 9 1 7 3 20091 "Deaths"
"6138" 2 9 1 7 2 18976 "Deaths"
"6139" 1 10 1 7 3 17676 "Deaths"
"6140" 2 10 1 7 2 16472 "Deaths"
"6141" 1 11 1 7 2 15946 "Deaths"
"6142" 2 11 1 7 3 14416 "Deaths"
"6143" 1 12 1 7 3 15673 "Deaths"
"6144" 2 12 1 7 3 14842 "Deaths"
"6145" 1 13 1 7 6 12625 "Deaths"
"6146" 2 13 1 7 6 12943 "Deaths"
"6147" 1 14 1 7 3 9331 "Deaths"
"6148" 2 14 1 7 5 10911 "Deaths"
"6149" 1 15 1 7 3 6483 "Deaths"
"6150" 2 15 1 7 3 8659 "Deaths"
"6151" 1 16 1 7 4 4790 "Deaths"
"6152" 2 16 1 7 3 7218 "Deaths"
"6153" 1 17 1 7 3 2873 "Deaths"
"6154" 2 17 1 7 6 4914 "Deaths"
"6155" 1 18 1 7 3 1537 "Deaths"
"6156" 2 18 1 7 2 3512 "Deaths"
"6157" 1 1 2 7 2 12595 "Deaths"
"6158" 2 1 2 7 2 11726 "Deaths"
"6159" 1 2 2 7 3 16329 "Deaths"
"6160" 2 2 2 7 3 15809 "Deaths"
"6161" 1 3 2 7 2 22059 "Deaths"
"6162" 2 3 2 7 2 20794 "Deaths"
"6163" 1 4 2 7 2 24451 "Deaths"
"6164" 2 4 2 7 2 23514 "Deaths"
"6165" 1 5 2 7 2 23517 "Deaths"
"6166" 2 5 2 7 3 22884 "Deaths"
"6167" 1 6 2 7 3 22884 "Deaths"
"6168" 2 6 2 7 2 22985 "Deaths"
"6169" 1 7 2 7 2 22049 "Deaths"
"6170" 2 7 2 7 3 22568 "Deaths"
"6171" 1 8 2 7 3 20883 "Deaths"
"6172" 2 8 2 7 3 20638 "Deaths"
"6173" 1 9 2 7 2 20601 "Deaths"
"6174" 2 9 2 7 2 19692 "Deaths"
"6175" 1 10 2 7 4 18687 "Deaths"
"6176" 2 10 2 7 2 17699 "Deaths"
"6177" 1 11 2 7 3 15749 "Deaths"
"6178" 2 11 2 7 2 14300 "Deaths"
"6179" 1 12 2 7 2 16094 "Deaths"
"6180" 2 12 2 7 3 15093 "Deaths"
"6181" 1 13 2 7 3 13540 "Deaths"
"6182" 2 13 2 7 3 13516 "Deaths"
"6183" 1 14 2 7 3 10247 "Deaths"
"6184" 2 14 2 7 4 11789 "Deaths"
"6185" 1 15 2 7 3 6892 "Deaths"
"6186" 2 15 2 7 3 9046 "Deaths"
"6187" 1 16 2 7 3 4979 "Deaths"
"6188" 2 16 2 7 3 7612 "Deaths"
"6189" 1 17 2 7 3 3147 "Deaths"
"6190" 2 17 2 7 3 5356 "Deaths"
"6191" 1 18 2 7 2 1775 "Deaths"
"6192" 2 18 2 7 2 4029 "Deaths"
"6193" 1 1 3 7 2 11947 "Deaths"
"6194" 2 1 3 7 2 11227 "Deaths"
"6195" 1 2 3 7 2 14750 "Deaths"
"6196" 2 2 3 7 2 14199 "Deaths"
"6197" 1 3 3 7 2 19777 "Deaths"
"6198" 2 3 3 7 2 18742 "Deaths"
"6199" 1 4 3 7 3 23706 "Deaths"
"6200" 2 4 3 7 2 22629 "Deaths"
"6201" 1 5 3 7 2 24164 "Deaths"
"6202" 2 5 3 7 2 23502 "Deaths"
"6203" 1 6 3 7 2 23374 "Deaths"
"6204" 2 6 3 7 2 23207 "Deaths"
"6205" 1 7 3 7 3 22944 "Deaths"
"6206" 2 7 3 7 2 23337 "Deaths"
"6207" 1 8 3 7 2 21626 "Deaths"
"6208" 2 8 3 7 3 21734 "Deaths"
"6209" 1 9 3 7 4 20798 "Deaths"
"6210" 2 9 3 7 2 20146 "Deaths"
"6211" 1 10 3 7 4 19592 "Deaths"
"6212" 2 10 3 7 2 18709 "Deaths"
"6213" 1 11 3 7 4 17042 "Deaths"
"6214" 2 11 3 7 3 15689 "Deaths"
"6215" 1 12 3 7 3 15590 "Deaths"
"6216" 2 12 3 7 3 14522 "Deaths"
"6217" 1 13 3 7 3 14452 "Deaths"
"6218" 2 13 3 7 5 14178 "Deaths"
"6219" 1 14 3 7 5 11270 "Deaths"
"6220" 2 14 3 7 3 12502 "Deaths"
"6221" 1 15 3 7 5 7919 "Deaths"
"6222" 2 15 3 7 2 10099 "Deaths"
"6223" 1 16 3 7 5 5255 "Deaths"
"6224" 2 16 3 7 3 7983 "Deaths"
"6225" 1 17 3 7 3 3361 "Deaths"
"6226" 2 17 3 7 3 5876 "Deaths"
"6227" 1 18 3 7 2 2082 "Deaths"
"6228" 2 18 3 7 2 4709 "Deaths"
"6229" 1 1 4 7 3 11299 "Deaths"
"6230" 2 1 4 7 2 10731 "Deaths"
"6231" 1 2 4 7 2 13170 "Deaths"
"6232" 2 2 4 7 2 12588 "Deaths"
"6233" 1 3 4 7 2 17494 "Deaths"
"6234" 2 3 4 7 2 16689 "Deaths"
"6235" 1 4 4 7 2 22962 "Deaths"
"6236" 2 4 4 7 2 21744 "Deaths"
"6237" 1 5 4 7 2 24811 "Deaths"
"6238" 2 5 4 7 3 24120 "Deaths"
"6239" 1 6 4 7 3 23866 "Deaths"
"6240" 2 6 4 7 2 23429 "Deaths"
"6241" 1 7 4 7 2 23841 "Deaths"
"6242" 2 7 4 7 2 24106 "Deaths"
"6243" 1 8 4 7 2 22371 "Deaths"
"6244" 2 8 4 7 2 22832 "Deaths"
"6245" 1 9 4 7 4 20997 "Deaths"
"6246" 2 9 4 7 3 20600 "Deaths"
"6247" 1 10 4 7 3 20499 "Deaths"
"6248" 2 10 4 7 2 19721 "Deaths"
"6249" 1 11 4 7 2 18335 "Deaths"
"6250" 2 11 4 7 3 17078 "Deaths"
"6251" 1 12 4 7 6 15086 "Deaths"
"6252" 2 12 4 7 2 13953 "Deaths"
"6253" 1 13 4 7 3 15365 "Deaths"
"6254" 2 13 4 7 4 14842 "Deaths"
"6255" 1 14 4 7 3 12294 "Deaths"
"6256" 2 14 4 7 4 13215 "Deaths"
"6257" 1 15 4 7 8 8948 "Deaths"
"6258" 2 15 4 7 4 11152 "Deaths"
"6259" 1 16 4 7 4 5533 "Deaths"
"6260" 2 16 4 7 2 8354 "Deaths"
"6261" 1 17 4 7 2 3576 "Deaths"
"6262" 2 17 4 7 2 6398 "Deaths"
"6263" 1 18 4 7 2 2393 "Deaths"
"6264" 2 18 4 7 2 5388 "Deaths"
"6265" 1 1 5 7 2 11424 "Deaths"
"6266" 2 1 5 7 2 10968 "Deaths"
"6267" 1 2 5 7 2 12327 "Deaths"
"6268" 2 2 5 7 2 11734 "Deaths"
"6269" 1 3 5 7 2 15681 "Deaths"
"6270" 2 3 5 7 2 14921 "Deaths"
"6271" 1 4 5 7 2 20860 "Deaths"
"6272" 2 4 5 7 3 19762 "Deaths"
"6273" 1 5 5 7 2 24283 "Deaths"
"6274" 2 5 5 7 2 23457 "Deaths"
"6275" 1 6 5 7 2 24559 "Deaths"
"6276" 2 6 5 7 3 23804 "Deaths"
"6277" 1 7 5 7 2 24380 "Deaths"
"6278" 2 7 5 7 2 24240 "Deaths"
"6279" 1 8 5 7 2 23174 "Deaths"
"6280" 2 8 5 7 3 23549 "Deaths"
"6281" 1 9 5 7 3 21587 "Deaths"
"6282" 2 9 5 7 5 21485 "Deaths"
"6283" 1 10 5 7 6 20839 "Deaths"
"6284" 2 10 5 7 3 20275 "Deaths"
"6285" 1 11 5 7 3 19154 "Deaths"
"6286" 2 11 5 7 2 18163 "Deaths"
"6287" 1 12 5 7 3 16056 "Deaths"
"6288" 2 12 5 7 3 14951 "Deaths"
"6289" 1 13 5 7 4 15099 "Deaths"
"6290" 2 13 5 7 3 14463 "Deaths"
"6291" 1 14 5 7 5 13109 "Deaths"
"6292" 2 14 5 7 3 13785 "Deaths"
"6293" 1 15 5 7 10 9856 "Deaths"
"6294" 2 15 5 7 5 11899 "Deaths"
"6295" 1 16 5 7 3 6247 "Deaths"
"6296" 2 16 5 7 4 9132 "Deaths"
"6297" 1 17 5 7 3 3790 "Deaths"
"6298" 2 17 5 7 4 6743 "Deaths"
"6299" 1 18 5 7 2 2588 "Deaths"
"6300" 2 18 5 7 3 6014 "Deaths"
"6301" 1 1 6 7 3 11780 "Deaths"
"6302" 2 1 6 7 2 11474 "Deaths"
"6303" 1 2 6 7 2 11729 "Deaths"
"6304" 2 2 6 7 2 11124 "Deaths"
"6305" 1 3 6 7 2 14015 "Deaths"
"6306" 2 3 6 7 2 13235 "Deaths"
"6307" 1 4 6 7 2 18300 "Deaths"
"6308" 2 4 6 7 2 17414 "Deaths"
"6309" 1 5 6 7 2 23357 "Deaths"
"6310" 2 5 6 7 2 22373 "Deaths"
"6311" 1 6 6 7 3 25325 "Deaths"
"6312" 2 6 6 7 2 24244 "Deaths"
"6313" 1 7 6 7 2 24806 "Deaths"
"6314" 2 7 6 7 4 24158 "Deaths"
"6315" 1 8 6 7 3 24000 "Deaths"
"6316" 2 8 6 7 3 24133 "Deaths"
"6317" 1 9 6 7 3 22313 "Deaths"
"6318" 2 9 6 7 4 22493 "Deaths"
"6319" 1 10 6 7 6 20993 "Deaths"
"6320" 2 10 6 7 4 20679 "Deaths"
"6321" 1 11 6 7 3 19790 "Deaths"
"6322" 2 11 6 7 2 19129 "Deaths"
"6323" 1 12 6 7 4 17514 "Deaths"
"6324" 2 12 6 7 5 16473 "Deaths"
"6325" 1 13 6 7 6 14423 "Deaths"
"6326" 2 13 6 7 3 13735 "Deaths"
"6327" 1 14 6 7 3 13843 "Deaths"
"6328" 2 14 6 7 3 14303 "Deaths"
"6329" 1 15 6 7 5 10732 "Deaths"
"6330" 2 15 6 7 3 12539 "Deaths"
"6331" 1 16 6 7 4 7097 "Deaths"
"6332" 2 16 6 7 3 10032 "Deaths"
"6333" 1 17 6 7 4 4004 "Deaths"
"6334" 2 17 6 7 3 7035 "Deaths"
"6335" 1 18 6 7 2 2744 "Deaths"
"6336" 2 18 6 7 3 6610 "Deaths"
"6337" 1 1 7 7 2 12319 "Deaths"
"6338" 2 1 7 7 2 12047 "Deaths"
"6339" 1 2 7 7 2 11426 "Deaths"
"6340" 2 2 7 7 2 10844 "Deaths"
"6341" 1 3 7 7 2 12682 "Deaths"
"6342" 2 3 7 7 2 11930 "Deaths"
"6343" 1 4 7 7 2 16130 "Deaths"
"6344" 2 4 7 7 2 15382 "Deaths"
"6345" 1 5 7 7 2 22258 "Deaths"
"6346" 2 5 7 7 2 21164 "Deaths"
"6347" 1 6 7 7 2 25903 "Deaths"
"6348" 2 6 7 7 2 24510 "Deaths"
"6349" 1 7 7 7 2 25524 "Deaths"
"6350" 2 7 7 7 3 24358 "Deaths"
"6351" 1 8 7 7 3 24901 "Deaths"
"6352" 2 8 7 7 2 24668 "Deaths"
"6353" 1 9 7 7 3 23179 "Deaths"
"6354" 2 9 7 7 2 23503 "Deaths"
"6355" 1 10 7 7 2 21365 "Deaths"
"6356" 2 10 7 7 3 21286 "Deaths"
"6357" 1 11 7 7 3 20396 "Deaths"
"6358" 2 11 7 7 3 20011 "Deaths"
"6359" 1 12 7 7 5 18751 "Deaths"
"6360" 2 12 7 7 4 17846 "Deaths"
"6361" 1 13 7 7 2 14328 "Deaths"
"6362" 2 13 7 7 3 13603 "Deaths"
"6363" 1 14 7 7 6 14256 "Deaths"
"6364" 2 14 7 7 5 14532 "Deaths"
"6365" 1 15 7 7 5 11562 "Deaths"
"6366" 2 15 7 7 4 13159 "Deaths"
"6367" 1 16 7 7 3 7946 "Deaths"
"6368" 2 16 7 7 4 10883 "Deaths"
"6369" 1 17 7 7 3 4327 "Deaths"
"6370" 2 17 7 7 5 7476 "Deaths"
"6371" 1 18 7 7 3 2948 "Deaths"
"6372" 2 18 7 7 4 7241 "Deaths"
"6373" 1 1 8 7 2 13330 "Deaths"
"6374" 2 1 8 7 2 12888 "Deaths"
"6375" 1 2 8 7 2 12015 "Deaths"
"6376" 2 2 8 7 2 11532 "Deaths"
"6377" 1 3 8 7 2 12333 "Deaths"
"6378" 2 3 8 7 2 11739 "Deaths"
"6379" 1 4 8 7 2 15106 "Deaths"
"6380" 2 4 8 7 2 14309 "Deaths"
"6381" 1 5 8 7 2 20619 "Deaths"
"6382" 2 5 8 7 2 19580 "Deaths"
"6383" 1 6 8 7 2 25931 "Deaths"
"6384" 2 6 8 7 2 24281 "Deaths"
"6385" 1 7 8 7 2 27133 "Deaths"
"6386" 2 7 8 7 2 25367 "Deaths"
"6387" 1 8 8 7 3 26075 "Deaths"
"6388" 2 8 8 7 2 25045 "Deaths"
"6389" 1 9 8 7 3 24478 "Deaths"
"6390" 2 9 8 7 2 24451 "Deaths"
"6391" 1 10 8 7 5 22385 "Deaths"
"6392" 2 10 8 7 4 22503 "Deaths"
"6393" 1 11 8 7 5 20829 "Deaths"
"6394" 2 11 8 7 4 20619 "Deaths"
"6395" 1 12 8 7 3 19330 "Deaths"
"6396" 2 12 8 7 6 18776 "Deaths"
"6397" 1 13 8 7 2 15934 "Deaths"
"6398" 2 13 8 7 4 15290 "Deaths"
"6399" 1 14 8 7 2 13677 "Deaths"
"6400" 2 14 8 7 2 13859 "Deaths"
"6401" 1 15 8 7 4 12275 "Deaths"
"6402" 2 15 8 7 5 13710 "Deaths"
"6403" 1 16 8 7 4 8770 "Deaths"
"6404" 2 16 8 7 4 11539 "Deaths"
"6405" 1 17 8 7 2 4961 "Deaths"
"6406" 2 17 8 7 6 8382 "Deaths"
"6407" 1 18 8 7 2 3279 "Deaths"
"6408" 2 18 8 7 5 7938 "Deaths"
"6409" 1 1 9 7 2 14341 "Deaths"
"6410" 2 1 9 7 2 13729 "Deaths"
"6411" 1 2 9 7 3 12604 "Deaths"
"6412" 2 2 9 7 2 12220 "Deaths"
"6413" 1 3 9 7 2 11984 "Deaths"
"6414" 2 3 9 7 2 11548 "Deaths"
"6415" 1 4 9 7 2 14082 "Deaths"
"6416" 2 4 9 7 2 13236 "Deaths"
"6417" 1 5 9 7 2 18980 "Deaths"
"6418" 2 5 9 7 2 17996 "Deaths"
"6419" 1 6 9 7 2 25959 "Deaths"
"6420" 2 6 9 7 2 24052 "Deaths"
"6421" 1 7 9 7 2 28742 "Deaths"
"6422" 2 7 9 7 2 26376 "Deaths"
"6423" 1 8 9 7 2 27249 "Deaths"
"6424" 2 8 9 7 2 25422 "Deaths"
"6425" 1 9 9 7 3 25777 "Deaths"
"6426" 2 9 9 7 3 25399 "Deaths"
"6427" 1 10 9 7 2 23405 "Deaths"
"6428" 2 10 9 7 5 23720 "Deaths"
"6429" 1 11 9 7 5 21262 "Deaths"
"6430" 2 11 9 7 3 21227 "Deaths"
"6431" 1 12 9 7 4 19909 "Deaths"
"6432" 2 12 9 7 3 19706 "Deaths"
"6433" 1 13 9 7 5 17540 "Deaths"
"6434" 2 13 9 7 4 16977 "Deaths"
"6435" 1 14 9 7 4 13098 "Deaths"
"6436" 2 14 9 7 3 13186 "Deaths"
"6437" 1 15 9 7 5 12988 "Deaths"
"6438" 2 15 9 7 2 14261 "Deaths"
"6439" 1 16 9 7 3 9594 "Deaths"
"6440" 2 16 9 7 5 12195 "Deaths"
"6441" 1 17 9 7 5 5595 "Deaths"
"6442" 2 17 9 7 4 9288 "Deaths"
"6443" 1 18 9 7 3 3610 "Deaths"
"6444" 2 18 9 7 3 8635 "Deaths"
"6445" 1 1 10 7 2 15310 "Deaths"
"6446" 2 1 10 7 2 14510 "Deaths"
"6447" 1 2 10 7 2 13443 "Deaths"
"6448" 2 2 10 7 2 12974 "Deaths"
"6449" 1 3 10 7 3 12393 "Deaths"
"6450" 2 3 10 7 2 11992 "Deaths"
"6451" 1 4 10 7 2 13716 "Deaths"
"6452" 2 4 10 7 2 12789 "Deaths"
"6453" 1 5 10 7 2 17735 "Deaths"
"6454" 2 5 10 7 2 16820 "Deaths"
"6455" 1 6 10 7 2 24718 "Deaths"
"6456" 2 6 10 7 2 23079 "Deaths"
"6457" 1 7 10 7 4 29076 "Deaths"
"6458" 2 7 10 7 2 26536 "Deaths"
"6459" 1 8 10 7 3 28238 "Deaths"
"6460" 2 8 10 7 2 25985 "Deaths"
"6461" 1 9 10 7 3 26527 "Deaths"
"6462" 2 9 10 7 2 25712 "Deaths"
"6463" 1 10 10 7 5 24283 "Deaths"
"6464" 2 10 10 7 3 24479 "Deaths"
"6465" 1 11 10 7 3 21901 "Deaths"
"6466" 2 11 10 7 2 22073 "Deaths"
"6467" 1 12 10 7 8 20126 "Deaths"
"6468" 2 12 10 7 4 20160 "Deaths"
"6469" 1 13 10 7 5 18302 "Deaths"
"6470" 2 13 10 7 4 18001 "Deaths"
"6471" 1 14 10 7 5 13804 "Deaths"
"6472" 2 14 10 7 3 13964 "Deaths"
"6473" 1 15 10 7 9 12805 "Deaths"
"6474" 2 15 10 7 7 13966 "Deaths"
"6475" 1 16 10 7 4 10218 "Deaths"
"6476" 2 16 10 7 3 12638 "Deaths"
"6477" 1 17 10 7 3 6151 "Deaths"
"6478" 2 17 10 7 5 9797 "Deaths"
"6479" 1 18 10 7 2 4010 "Deaths"
"6480" 2 18 10 7 4 9400 "Deaths"
"6481" 1 1 1 8 2 2870 "Deaths"
"6482" 2 1 1 8 3 2635 "Deaths"
"6483" 1 2 1 8 2 3551 "Deaths"
"6484" 2 2 1 8 2 3267 "Deaths"
"6485" 1 3 1 8 2 4325 "Deaths"
"6486" 2 3 1 8 2 4033 "Deaths"
"6487" 1 4 1 8 2 4815 "Deaths"
"6488" 2 4 1 8 2 4479 "Deaths"
"6489" 1 5 1 8 2 5308 "Deaths"
"6490" 2 5 1 8 2 5023 "Deaths"
"6491" 1 6 1 8 2 5728 "Deaths"
"6492" 2 6 1 8 2 5079 "Deaths"
"6493" 1 7 1 8 2 5355 "Deaths"
"6494" 2 7 1 8 2 4510 "Deaths"
"6495" 1 8 1 8 2 4651 "Deaths"
"6496" 2 8 1 8 2 3912 "Deaths"
"6497" 1 9 1 8 3 4162 "Deaths"
